ID,WEEK,WOUND_TYPE,NAME,TOTAL_WOUND_AREA,WOUND_COUNT,AVG_WOUND_AREA,ACTIVE_STATUS,DW_CREATED_BY,DW_UPDATED_BY,DW_CREATION_TIMESTAMP,DW_UPDATED_TIMESTAMP
11979,Week 56,Diabetic Foot Ulcer,Saf-Gel,122.19,4,2.309244144,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11980,Week 56,Diabetic Foot Ulcer,Duoderm Gel,107.94,2,3.678400464,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11981,Week 56,Diabetic Foot Ulcer,Duoderm CGF,116.44,4,1.824188832,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11982,Week 57,Diabetic Foot Ulcer,Aquacel Foam,137.13,4,2.501554069,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11983,Week 57,Diabetic Foot Ulcer,Duoderm CGF,137.13,4,2.148325442,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11984,Week 57,Diabetic Foot Ulcer,Aquacel Ag+ Extra,137.13,4,2.605215647,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11985,Week 57,Diabetic Foot Ulcer,Saf-Gel,134.88,3,3.398759856,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11986,Week 57,Diabetic Foot Ulcer,Aquacel Ag Foam,53.88,2,2.00040663,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11987,Week 57,Diabetic Foot Ulcer,Duoderm Gel,134.88,3,3.064311374,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11988,Week 58,Diabetic Foot Ulcer,Aquacel Ag+ Extra,110.19,3,2.791207488,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11989,Week 58,Diabetic Foot Ulcer,Aquacel Ag Foam,26.94,1,2.00040663,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11990,Week 58,Diabetic Foot Ulcer,Aquacel Foam,110.19,3,2.680145292,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11991,Week 58,Diabetic Foot Ulcer,Saf-Gel,107.94,2,4.079872541,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11992,Week 58,Diabetic Foot Ulcer,Duoderm Gel,107.94,2,3.678400464,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11993,Week 58,Diabetic Foot Ulcer,Duoderm CGF,110.19,3,2.301698928,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11994,Week 59,Diabetic Foot Ulcer,Aquacel Ag+ Extra,301.855,7,3.27696292,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11995,Week 59,Diabetic Foot Ulcer,Saf-Gel,222.13,5,3.358392023,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11996,Week 59,Diabetic Foot Ulcer,Duoderm Gel,220.605,5,3.007128161,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11997,Week 59,Diabetic Foot Ulcer,Duoderm ET,4.725,1,0.5495740467,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11998,Week 59,Diabetic Foot Ulcer,Duoderm CGF,222.13,5,2.783971592,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
11999,Week 59,Diabetic Foot Ulcer,Aquacel Foam,226.855,6,2.758890825,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12000,Week 59,Diabetic Foot Ulcer,Aquacel Ag Foam,53.88,2,2.00040663,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12001,Week 60,Diabetic Foot Ulcer,Saf-Gel,28.78,2,1.08781482,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12002,Week 60,Diabetic Foot Ulcer,Duoderm Gel,31.665,2,1.079086073,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12003,Week 60,Diabetic Foot Ulcer,Duoderm ET,4.725,1,0.5495740467,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12004,Week 60,Diabetic Foot Ulcer,Duoderm CGF,26.94,1,1.688204985,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12005,Week 60,Diabetic Foot Ulcer,Aquacel Foam,33.505,3,0.8149402667,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12006,Week 60,Diabetic Foot Ulcer,Aquacel Ag+ Extra,33.505,3,0.8487104718,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12007,Week 60,Diabetic Foot Ulcer,Aquacel Ag Foam,26.94,1,2.00040663,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12008,Week 61,Diabetic Foot Ulcer,Duoderm CGF,218.13,5,2.733839298,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12009,Week 61,Diabetic Foot Ulcer,Saf-Gel,215.88,4,4.079872541,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12010,Week 61,Diabetic Foot Ulcer,Duoderm Gel,225.33,6,2.559613293,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12011,Week 61,Diabetic Foot Ulcer,Duoderm ET,9.45,2,0.5495740467,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12012,Week 61,Diabetic Foot Ulcer,Aquacel Foam,227.58,7,2.372321051,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12013,Week 61,Diabetic Foot Ulcer,Aquacel Ag+ Extra,227.58,7,2.470627358,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12014,Week 61,Diabetic Foot Ulcer,Aquacel Ag Foam,53.88,2,2.00040663,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12015,Week 62,Diabetic Foot Ulcer,Aquacel Foam Lite,0.09,1,0.02398871119,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12016,Week 62,Diabetic Foot Ulcer,Aquacel Foam,110.28,4,2.011750767,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12017,Week 62,Diabetic Foot Ulcer,Aquacel Ag+ Extra,110.28,4,2.095115449,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12018,Week 62,Diabetic Foot Ulcer,Duoderm CGF,110.19,3,2.301698928,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12019,Week 62,Diabetic Foot Ulcer,Aquacel Ag Foam,27.03,2,1.003544751,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12020,Week 62,Diabetic Foot Ulcer,Duoderm ET,0.09,1,0.01046807708,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12021,Week 62,Diabetic Foot Ulcer,Duoderm Gel,107.94,2,3.678400464,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12022,Week 62,Diabetic Foot Ulcer,Saf-Gel,107.94,2,4.079872541,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12023,Week 63,Diabetic Foot Ulcer,Aquacel Ag+ Extra,81,1,6.155399034,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12024,Week 63,Diabetic Foot Ulcer,Aquacel Foam,81,1,5.910475595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12025,Week 63,Diabetic Foot Ulcer,Saf-Gel,81,1,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12026,Week 63,Diabetic Foot Ulcer,Duoderm Gel,81,1,5.520667733,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12027,Week 63,Diabetic Foot Ulcer,Duoderm CGF,81,1,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12028,Week 64,Diabetic Foot Ulcer,Duoderm CGF,162,2,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12029,Week 64,Diabetic Foot Ulcer,Duoderm Gel,162,2,5.520667733,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12030,Week 64,Diabetic Foot Ulcer,Saf-Gel,162,2,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12031,Week 64,Diabetic Foot Ulcer,Aquacel Ag+ Extra,162,2,6.155399034,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12032,Week 64,Diabetic Foot Ulcer,Aquacel Foam,162,2,5.910475595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12033,Week 65,Diabetic Foot Ulcer,Saf-Gel,81,1,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12034,Week 65,Diabetic Foot Ulcer,Duoderm Gel,81,1,5.520667733,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12035,Week 65,Diabetic Foot Ulcer,Duoderm CGF,81,1,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12036,Week 65,Diabetic Foot Ulcer,Aquacel Foam,81,1,5.910475595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12037,Week 65,Diabetic Foot Ulcer,Aquacel Ag+ Extra,81,1,6.155399034,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12038,Week 66,Diabetic Foot Ulcer,Aquacel Ag+ Extra,85.725,2,3.257231989,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12039,Week 66,Diabetic Foot Ulcer,Aquacel Foam,85.725,2,3.127626669,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12040,Week 66,Diabetic Foot Ulcer,Duoderm CGF,81,1,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12041,Week 66,Diabetic Foot Ulcer,Duoderm ET,4.725,1,0.5495740467,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12042,Week 66,Diabetic Foot Ulcer,Duoderm Gel,85.725,2,2.921353342,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12043,Week 66,Diabetic Foot Ulcer,Saf-Gel,81,1,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12044,Week 67,Diabetic Foot Ulcer,Duoderm CGF,162,2,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12045,Week 67,Diabetic Foot Ulcer,Saf-Gel,162,2,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12046,Week 67,Diabetic Foot Ulcer,Duoderm Gel,174,4,2.964803042,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12047,Week 67,Diabetic Foot Ulcer,Aquacel Foam,174,4,3.174144301,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12048,Week 67,Diabetic Foot Ulcer,Aquacel Ag+ Extra,174,4,3.305677259,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12049,Week 68,Diabetic Foot Ulcer,Aquacel Ag+ Extra,81,1,6.155399034,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12050,Week 68,Diabetic Foot Ulcer,Saf-Gel,81,1,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12051,Week 68,Diabetic Foot Ulcer,Duoderm Gel,81,1,5.520667733,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12052,Week 68,Diabetic Foot Ulcer,Duoderm CGF,81,1,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12053,Week 68,Diabetic Foot Ulcer,Aquacel Foam,81,1,5.910475595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12054,Week 69,Diabetic Foot Ulcer,Aquacel Ag+ Extra,81,1,6.155399034,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12055,Week 69,Diabetic Foot Ulcer,Aquacel Foam,81,1,5.910475595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12056,Week 69,Diabetic Foot Ulcer,Duoderm CGF,81,1,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12057,Week 69,Diabetic Foot Ulcer,Duoderm Gel,81,1,5.520667733,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12058,Week 69,Diabetic Foot Ulcer,Saf-Gel,81,1,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12059,Week 70,Diabetic Foot Ulcer,Duoderm Gel,85.725,2,2.921353342,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12060,Week 70,Diabetic Foot Ulcer,Aquacel Ag+ Extra,85.725,2,3.257231989,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12061,Week 70,Diabetic Foot Ulcer,Aquacel Foam,85.725,2,3.127626669,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12062,Week 70,Diabetic Foot Ulcer,Duoderm CGF,81,1,5.075894722,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12063,Week 70,Diabetic Foot Ulcer,Duoderm ET,4.725,1,0.5495740467,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12064,Week 70,Diabetic Foot Ulcer,Saf-Gel,81,1,6.123210595,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12065,Week 72,Diabetic Foot Ulcer,Aquacel Ag Foam,2.5,2,0.09281767956,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12066,Week 72,Diabetic Foot Ulcer,Saf-Gel,1.5,1,0.1133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12067,Week 72,Diabetic Foot Ulcer,Duoderm ET,1,1,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12068,Week 72,Diabetic Foot Ulcer,Duoderm CGF,1,1,0.06266536694,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12069,Week 72,Diabetic Foot Ulcer,Aquacel Ag+ Extra,1,1,0.07599258067,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12070,Week 73,Diabetic Foot Ulcer,Duoderm ET,2,2,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12071,Week 73,Diabetic Foot Ulcer,Aquacel Ag Foam,7,4,0.1299447514,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12072,Week 73,Diabetic Foot Ulcer,Saf-Gel,5,2,0.1889879813,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12073,Week 73,Diabetic Foot Ulcer,Aquacel Ag+ Extra,5.5,3,0.1393197312,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12074,Week 73,Diabetic Foot Ulcer,Aquacel Foam,3.5,1,0.2553909208,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12075,Week 73,Diabetic Foot Ulcer,Duoderm CGF,5.5,3,0.1148865061,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12076,Week 73,Diabetic Foot Ulcer,Duoderm Gel,3.5,1,0.2385473712,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12077,Week 74,Diabetic Foot Ulcer,Aquacel Ag Foam,1.5,1,0.1113812155,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12078,Week 74,Diabetic Foot Ulcer,Saf-Gel,1.5,1,0.1133927888,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12079,Week 75,Diabetic Foot Ulcer,Duoderm ET,2,2,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12080,Week 75,Diabetic Foot Ulcer,Duoderm CGF,2,2,0.06266536694,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12081,Week 75,Diabetic Foot Ulcer,Aquacel Ag+ Extra,2,2,0.07599258067,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12082,Week 75,Diabetic Foot Ulcer,Aquacel Ag Foam,2,2,0.07425414365,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12083,Week 76,Diabetic Foot Ulcer,Aquacel Ag Foam,2.5,2,0.09281767956,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12084,Week 76,Diabetic Foot Ulcer,Aquacel Ag+ Extra,1,1,0.07599258067,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12085,Week 76,Diabetic Foot Ulcer,Duoderm CGF,1,1,0.06266536694,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
12086,Week 76,Diabetic Foot Ulcer,Duoderm ET,1,1,0.1163119676,1,CVT_EMRPHASE2_UAT_SF_USER,CVT_EMRPHASE2_UAT_SF_USER,2025-01-21 13:14:12.725 Z,2025-01-21 13:14:12.725 Z
